Date,X,Y,EFamont,EFmédian,EFaval,TopRotor1,TopRotor2,EFstatorAM,EFstatorAV,TopStator,Uf,If,P,Q,Ua,ModInstDéplArbre,MinEFamont,MinEFmédian,MinEFaval,EFccAM,54*EFccMD,EFccAV,RUPTSIG,TEMPOS,ARRET,VIBccAM,VIBccAV,Xmoy,Ymoy,ModCCdéplArbre,ModMoyDéplArbre
mardi 21 décembre 2021 10:58:58,284,-103,5.27,6.14,5.87,0,-40,1093,1024,2,0,1121,357,26,5139,30,498,582,524,204,146,163,0,8300,0,74,56,313,-210,24,38
mardi 21 décembre 2021 10:58:58,307,-105,5.18,6.04,5.61,0,-40,1073,963,2,0,1121,357,26,5139,32,498,582,524,204,146,163,0,8300,0,74,56,313,-210,24,38
mardi 21 décembre 2021 10:58:58,322,-100,5,5.84,5.63,0,-40,1142,1020,2,0,1121,357,26,5139,34,498,582,524,204,146,163,0,8300,0,74,56,313,-210,24,38
mardi 21 décembre 2021 10:58:58,336,-114,5.37,6.06,5.63,0,-40,985,1039,2,0,1121,357,26,5139,36,498,582,524,204,146,163,0,8300,0,74,56,313,-210,24,38
mardi 21 décembre 2021 10:58:58,366,-103,5.73,6.28,5.48,0,-40,160,1045,2,0,1121,357,26,5139,38,498,582,524,204,146,163,0,8300,0,74,56,313,-210,24,38
mardi 21 décembre 2021 10:58:58,389,-111,5.9,6.27,5.52,0,-40,1103,1042,2,0,1121,357,26,5139,40,498,582,524,204,146,163,0,8300,0,74,56,313,-210,24,38
mardi 21 décembre 2021 10:58:58,400,-104,5.9,6.05,5.28,0,-40,1089,1039,2,0,1121,357,26,5139,41,498,582,524,204,146,163,0,8300,0,74,56,313,-210,24,38
mardi 21 décembre 2021 10:58:58,397,-112,5.6,5.92,5.39,0,-40,1117,1040,2,0,1121,357,26,5139,41,498,582,524,204,146,163,0,8300,0,74,56,313,-210,24,38
mardi 21 décembre 2021 10:58:58,431,-141,5.66,6.14,5.38,0,-40,1096,1030,2,0,1121,357,26,5139,45,498,582,524,204,146,163,0,8300,0,74,56,313,-210,24,38
mardi 21 décembre 2021 10:58:58,436,-182,5.93,6.43,5.46,0,-40,1114,1025,2,0,1121,357,26,5139,47,498,582,524,204,146,163,0,8300,0,74,56,313,-210,24,38
mardi 21 décembre 2021 10:58:58,439,-194,6.26,6.65,5.89,0,-40,1076,1035,2,0,1121,357,26,5139,48,498,582,524,204,146,163,0,8300,0,74,56,313,-210,24,38
mardi 21 décembre 2021 10:58:58,429,-208,6.42,6.71,6.04,0,-40,1096,1034,2,0,1121,357,26,5139,48,498,582,524,204,146,163,0,8300,0,74,56,313,-210,24,38
mardi 21 décembre 2021 10:58:58,414,-231,6.24,6.68,6.14,0,-40,1116,1030,2,0,1121,357,26,5139,47,498,582,524,204,146,163,0,8300,0,74,56,313,-210,24,38
mardi 21 décembre 2021 10:58:58,401,-270,6.01,6.5,6.33,0,-40,1094,1039,2,0,1121,357,26,5139,48,498,582,524,204,146,163,0,8300,0,74,56,313,-210,24,38
mardi 21 décembre 2021 10:58:58,388,-271,5.89,6.56,6.08,0,-40,1109,1040,2,0,1121,357,26,5139,47,498,582,524,204,146,163,0,8300,0,74,56,313,-210,24,38
mardi 21 décembre 2021 10:58:58,368,-293,5.83,6.5,6.2,0,-40,1086,1046,2,0,1121,357,26,5139,47,498,582,524,204,146,163,0,8300,0,74,56,313,-210,24,38
mardi 21 décembre 2021 10:58:58,358,-305,5.85,6.59,6.23,0,-40,1079,1032,2,0,1121,357,26,5139,47,498,582,524,204,146,163,0,8300,0,74,56,313,-210,24,38
mardi 21 décembre 2021 10:58:58,335,-339,6.01,6.74,6.31,0,-40,1105,1046,2,0,1121,357,26,5139,48,498,582,524,204,146,163,0,8300,0,74,56,313,-210,24,38
mardi 21 décembre 2021 10:58:58,311,-332,6.04,7.1,6.66,0,-40,1096,1046,2,0,1121,357,26,5139,46,498,582,524,204,146,163,0,8300,0,74,56,313,-210,24,38
mardi 21 décembre 2021 10:58:58,292,-342,6.53,7.26,6.74,0,-40,1091,1037,2,0,1121,357,26,5139,45,498,582,524,204,146,163,0,8300,0,74,56,313,-210,24,38
mardi 21 décembre 2021 10:58:57,269,-333,6.83,7.17,6.77,0,-40,1096,1047,2,0,1121,357,26,5149,43,498,582,524,204,146,163,0,8200,0,74,56,313,-210,24,38
mardi 21 décembre 2021 10:58:57,250,-321,7.01,7.29,6.86,0,-40,1058,1035,2,0,1121,357,26,5149,41,498,582,524,204,146,163,0,8200,0,74,56,313,-210,24,38
mardi 21 décembre 2021 10:58:57,228,-301,6.82,7.04,6.49,0,-40,1054,1034,2,0,1121,357,26,5149,38,498,582,524,204,146,163,0,8200,0,74,56,313,-210,24,38
mardi 21 décembre 2021 10:58:57,211,-281,6.49,6.88,6.37,0,-40,1079,1043,2,0,1121,357,26,5149,35,498,582,524,204,146,163,0,8200,0,74,56,313,-210,24,38
mardi 21 décembre 2021 10:58:57,210,-263,6.29,6.72,6.23,401,-40,1057,1048,2,0,1121,357,26,5149,34,498,582,524,204,146,163,0,8200,0,74,56,313,-210,24,38
mardi 21 décembre 2021 10:58:57,213,-252,6.31,6.69,5.82,0,-40,1080,1038,2,0,1121,357,26,5149,33,498,582,524,204,146,163,0,8200,0,74,56,313,-210,24,38
mardi 21 décembre 2021 10:58:57,231,-223,6.26,6.65,5.76,0,197,1042,1044,2,0,1121,357,26,5149,32,498,582,524,204,146,163,0,8200,0,74,56,313,-210,24,38
mardi 21 décembre 2021 10:58:57,145,-194,6.06,6.47,5.59,0,-40,1031,1044,2,0,1121,357,26,5149,24,498,582,524,204,146,163,0,8200,0,74,56,313,-210,24,38
mardi 21 décembre 2021 10:58:57,228,-177,5.73,6.39,5.52,0,-40,1054,1039,2,0,1121,357,26,5149,29,498,582,524,204,146,163,0,8200,0,74,56,313,-210,24,38
mardi 21 décembre 2021 10:58:57,230,-149,5.44,6.32,5.74,0,-40,1077,1033,2,0,1121,357,26,5149,27,498,582,524,204,146,163,0,8200,0,74,56,313,-210,24,38
mardi 21 décembre 2021 10:58:57,254,-125,5.48,6.28,5.66,0,-40,1093,1036,4,0,1121,357,26,5149,28,498,582,524,204,146,163,0,8200,0,74,56,313,-210,24,38
mardi 21 décembre 2021 10:58:57,259,-101,5.42,6.28,5.87,0,-40,1075,1039,4,0,1121,357,26,5149,28,498,582,524,204,146,163,0,8200,0,74,56,313,-210,24,38
mardi 21 décembre 2021 10:58:57,286,-104,5.22,6.14,5.85,0,-40,1096,1030,4,0,1121,357,26,5149,30,498,582,524,204,146,163,0,8200,0,74,56,313,-210,24,38
mardi 21 décembre 2021 10:58:57,306,-108,5.13,6,5.59,0,-40,1071,961,4,0,1121,357,26,5149,32,498,582,524,204,146,163,0,8200,0,74,56,313,-210,24,38
mardi 21 décembre 2021 10:58:57,317,-101,4.99,5.81,5.59,0,-40,1141,1025,4,0,1121,357,26,5149,33,498,582,524,204,146,163,0,8200,0,74,56,313,-210,24,38
mardi 21 décembre 2021 10:58:57,339,-108,5.37,6.04,5.58,0,-40,984,1044,2,0,1121,357,26,5149,36,498,582,524,204,146,163,0,8200,0,74,56,313,-210,24,38
mardi 21 décembre 2021 10:58:57,366,-99,5.71,6.21,5.45,0,-40,1198,1050,2,0,1121,357,26,5149,38,498,582,524,204,146,163,0,8200,0,74,56,313,-210,24,38
mardi 21 décembre 2021 10:58:57,389,-106,5.91,6.22,5.49,0,-40,1101,1043,2,0,1121,357,26,5149,40,498,582,524,204,146,163,0,8200,0,74,56,313,-210,24,38
mardi 21 décembre 2021 10:58:57,401,-110,5.88,6.02,5.27,0,-40,1088,1045,2,0,1121,357,26,5149,42,498,582,524,204,146,163,0,8200,0,74,56,313,-210,24,38
mardi 21 décembre 2021 10:58:57,402,-124,5.68,5.9,5.4,0,-40,1116,1043,2,0,1121,357,26,5149,42,498,582,524,204,146,163,0,8200,0,74,56,313,-210,24,38
mardi 21 décembre 2021 10:58:57,424,-134,5.66,6.13,5.38,0,-40,1094,1033,2,0,1121,357,26,5149,44,498,582,524,204,146,163,0,8200,0,74,56,313,-210,24,38
mardi 21 décembre 2021 10:58:57,428,-178,6.09,6.42,5.48,0,-40,1112,1029,2,0,1121,357,26,5149,46,498,582,524,204,146,163,0,8200,0,74,56,313,-210,24,38
mardi 21 décembre 2021 10:58:57,433,-199,6.3,6.67,5.9,0,-40,1075,1038,2,0,1121,357,26,5149,48,498,582,524,204,146,163,0,8200,0,74,56,313,-210,24,38
